CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,display_phone,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,INSPECTION TYPE,Latitude,Longitude,#_of_inspections,count_range,name,price,rating,review_count,transactions,neighborhood,categories_clean,latitude,longitude,address,city,zip_code,state,delivery,pickup,restaurant_reservation,asianfusion,bagels,bakeries,barbers,bars,chinese,comedyclubs,comfortfood,convenience,pizza,poke,seafood,seafoodmarkets,shanghainese,taiwanese,thai,tea,teppanyaki,ramen
41091944,ABBEY TAVERN,Manhattan,354,3 AVENUE,10010,(212) 696-1011,American,1/13/2020,Violations were cited in the following area(s).,N,12,A,1/13/2020,Cycle Inspection / Initial Inspection,40.74058316,-73.98187729,19,20-Nov,Abbey Tavern,$$,3.5,76,[],Gramercy,"['tradamerican', 'burgers', 'chicken_wings']",40.74071,-73.98201,354 3rd Ave,New York,10010,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41138123,ABC COCINA / ABCV,Manhattan,38,EAST   19 STREET,10003,(212) 677-2233,French,3/19/2019,Violations were cited in the following area(s).,N,9,A,3/19/2019,Cycle Inspection / Initial Inspection,40.73825105,-73.98945585,14,20-Nov,ABC Cocina,$$$,4,902,[],Greenwich Village,"['tapasmallplates', 'cocktailbars', 'spanish']",40.73796998,-73.9892807,38 E 19th St,New York,10003,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41162796,ABC KITCHEN,Manhattan,35,EAST   18 STREET,10003,(212) 475-5829,American,8/21/2019,Violations were cited in the following area(s).,N,13,A,8/21/2019,Cycle Inspection / Initial Inspection,40.73765547,-73.98978793,13,20-Nov,ABC Kitchen,$$$,4,1000,"['delivery', 'pickup']",Midtown West,"['newamerican', 'french']",40.738085,-73.989472,35 E 18th St,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41162796,ABC KITCHEN,Manhattan,35,EAST   18 STREET,10003,(212) 475-5829,American,8/21/2019,Violations were cited in the following area(s).,N,13,A,8/21/2019,Cycle Inspection / Initial Inspection,40.73765547,-73.98978793,13,20-Nov,ABCV,$$$,4,522,[],Gramercy,"['newamerican', 'bars', 'vegan']",40.73790398,-73.98887401,38 E 19th St,New York,10003,NY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41102723,ABIGAIL'S KITCHEN,Manhattan,85,MACDOUGAL STREET,10012,(212) 673-8184,French,11/1/2019,Violations were cited in the following area(s).,Y,18,B,11/1/2019,Cycle Inspection / Re-inspection,40.7289111,-74.00141435,13,20-Nov,Abigail's Kitchen,$$,3.5,251,['pickup'],Greenwich Village,"['newamerican', 'cookingclasses', 'venues']",40.7289635,-74.0015413,85 MacDougal St,New York,10012,NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50061298,ABIKO CURRY,Manhattan,2,WEST   32 STREET,10001,(212) 695-0888,Japanese,2/26/2019,Violations were cited in the following area(s).,Y,9,A,2/26/2019,Cycle Inspection / Initial Inspection,40.74730839,-73.98590313,18,20-Nov,Abiko Curry,$$,4,795,"['pickup', 'delivery']",Midtown West,"['japacurry', 'noodles', 'beerbar']",40.74721,-73.986192,2 W 32nd St,New York,10001,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41649657,ABYSSINIA ETHIOPIAN RESTAURANT,Manhattan,268,WEST  135 STREET,10030,(212) 281-2673,Ethiopian,3/5/2020,Violations were cited in the following area(s).,N,10,A,3/5/2020,Cycle Inspection / Initial Inspection,40.81622001,-73.94590943,7,10-Jun,Abyssinia Ethiopian Restaurant,$$,4,241,[],East Harlem,['ethiopian'],40.81582296,-73.94586325,268 W 135th St,New York,10030,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40577007,ACME BAR & GRILL,Manhattan,9,GREAT JONES STREET,10012,(212) 203-2121,American,11/15/2019,Violations were cited in the following area(s).,Y,9,A,11/15/2019,Cycle Inspection / Re-inspection,40.7274123,-73.99392061,11,20-Nov,Acme,$$$,3,402,"['delivery', 'pickup']",Greenwich Village,['newamerican'],40.727232,-73.994069,9 Great Jones St,New York,10012,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40915251,ACOSTA RESTAURANT,Manhattan,934,AMSTERDAM AVENUE,10025,(212) 280-2130,Latin,5/8/2019,Violations were cited in the following area(s).,N,9,A,5/8/2019,Cycle Inspection / Initial Inspection,40.80033283,-73.96579516,6,10-Jun,Acosta Restaurant,$,3.5,43,"['pickup', 'delivery']",Morningside Heights,"['spanish', 'dominican', 'juicebars']",40.80041,-73.96613,934 Amsterdam Ave,New York,10025,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50065649,AD HOC COLLECTIVE,Manhattan,13,CHRISTOPHER STREET,10014,(646) 504-6864,Café/Coffee/Tea,3/14/2019,Violations were cited in the following area(s).,Y,10,A,3/14/2019,Cycle Inspection / Initial Inspection,40.73395598,-74.00048712,12,20-Nov,Rosecrans,N/A,4.5,29,[],Greenwich Village,"['cafes', 'giftshops']",40.734217,-73.9998476,7 Greenwich Ave,New York,10014,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50099663,ROSECRANS,Manhattan,7,GREENWICH AVENUE,10014,(646) 504-6864,Café/Coffee/Tea,10/30/2019,Violations were cited in the following area(s).,N,2,A,10/30/2019,Pre-permit (Operational) / Initial Inspection,40.73415361,-73.99971133,1,1,Rosecrans,N/A,4.5,29,[],Greenwich Village,"['cafes', 'giftshops']",40.734217,-73.9998476,7 Greenwich Ave,New York,10014,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50019021,ADALYA,Manhattan,55,IRVING PLACE,10003,(646) 896-1441,Mediterranean,2/28/2020,Violations were cited in the following area(s).,N,PEND,Z,TBD,Trans Fat / Initial Inspection,40.73609893,-73.98723341,26,21-30,Adalya,$$,4,136,"['pickup', 'delivery']",Greenwich Village,['mediterranean'],40.73620947,-73.9874085,55 Irving Pl,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50018105,ADELLA,Manhattan,410,WEST   43 STREET,10036,(212) 273-0737,American,2/7/2020,Violations were cited in the following area(s).,Y,7,A,2/7/2020,Cycle Inspection / Re-inspection,40.75941892,-73.99292862,12,20-Nov,Adella,$$,4,169,[],Midtown West,"['tapas', 'newamerican', 'wine_bars']",40.7594098,-73.9929134,410 W 43rd St,New York,10036,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50016265,ADORO LEI,Manhattan,287,HUDSON STREET,10013,(646) 666-5096,Pizza,6/3/2019,Violations were cited in the following area(s).,N,4,A,6/3/2019,Cycle Inspection / Initial Inspection,40.72543872,-74.0076378,14,20-Nov,Adoro Lei,$$,4.5,295,"['delivery', 'pickup']",Greenwich Village,"['italian', 'pizza', 'lounges']",40.725612,-74.007916,287 Hudson St,New York,10013,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
41112524,ADRIENNE'S PIZZA BAR,Manhattan,54,STONE STREET,10004,(212) 248-3838,Italian,3/9/2020,Violations were cited in the following area(s).,N,3,A,3/9/2020,Cycle Inspection / Initial Inspection,40.70440261,-74.01021056,5,5-Feb,Adrienne's Pizzabar,$$,4,1000,"['pickup', 'delivery']",Chinatown,"['pizza', 'italian', 'beerbar']",40.7043362,-74.0101733,54 Stone St,New York,10004,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50038410,ADVENTURE CAFE,Manhattan,85,DELANCEY STREET,10002,(646) 847-2367,Café/Coffee/Tea,2/7/2020,Violations were cited in the following area(s).,Y,10,A,2/7/2020,Cycle Inspection / Re-inspection,40.71897733,-73.98966093,16,20-Nov,Adventure Cafe,$,4.5,37,[],Chinatown,['cafes'],40.71873307,-73.98961578,85 Delancey St,New York,10002,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50002620,ADYAR ANANDA BHAVAN,Manhattan,1071,1 AVENUE,10022,(212) 750-6666,Indian,2/10/2020,Violations were cited in the following area(s).,N,8,A,2/10/2020,Cycle Inspection / Re-inspection,40.75924001,-73.96224998,42,31+,Adyar Ananda Bhavan,$$,4,321,"['delivery', 'pickup']",Midtown East,"['indpak', 'vegetarian']",40.759381,-73.962489,1071 1st Ave,New York,10022,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40616799,AFGHAN KEBAB HOUSE #1,Manhattan,764,9 AVENUE,10019,(212) 307-1612,Afghan,8/20/2019,Violations were cited in the following area(s).,N,5,A,8/20/2019,Cycle Inspection / Initial Inspection,40.76424383,-73.98837957,7,10-Jun,Afghan Kebab House,$$,3.5,277,"['delivery', 'pickup']",Hell's Kitchen,"['afghani', 'halal']",40.76415499,-73.98830977,764 9th Ave,New York,10019,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41688789,AGEHA JAPANESE FUSION,Manhattan,767,9 AVENUE,10019,(212) 581-8188,Chinese/Japanese,11/20/2019,Violations were cited in the following area(s).,N,4,A,11/20/2019,Cycle Inspection / Initial Inspection,40.76437832,-73.98830373,16,20-Nov,Ageha Sushi,$$,4,670,"['delivery', 'pickup']",Midtown West,['sushi'],40.764529,-73.988597,767 9th Ave,New York,10019,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50047002,AGERN,Manhattan,89,EAST   42 STREET,10017,(646) 568-4018,American,2/10/2020,Violations were cited in the following area(s).,Y,24,Z,TBD,Cycle Inspection / Initial Inspection,40.75209393,-73.97760435,15,20-Nov,Agern,$$$$,4,205,['restaurant_reservation'],Midtown West,"['scandinavian', 'bars']",40.75252861,-73.97809613,89 E 42nd St,New York,10017,NY,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50002491,AGORA TURKISH RESTAURANT,Manhattan,1565,SECOND AVENUE,10028,(212) 717-1220,Turkish,2/11/2020,Violations were cited in the following area(s).,N,8,A,2/11/2020,Cycle Inspection / Re-inspection,40.77484642,-73.95395854,42,31+,Agora Turkish Restaurant,$$,4.5,563,"['restaurant_reservation', 'delivery', 'pickup']",Midtown West,"['turkish', 'mediterranean', 'halal']",40.77492,-73.95412,1565 2nd Ave,New York,10028,NY,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50067680,AHIMSA GARDEN,Manhattan,265,EAST   10 STREET,10009,(212) 228-2022,Vegetarian,9/10/2019,Violations were cited in the following area(s).,Y,12,A,9/10/2019,Cycle Inspection / Initial Inspection,40.72834998,-73.98342485,15,20-Nov,Ahimsa Garden,$$,4.5,123,"['delivery', 'pickup']",Greenwich Village,"['indpak', 'vegetarian', 'kosher']",40.728491,-73.983178,265 E 10th St,New York,10009,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41540906,AI FIORI,Manhattan,400,5 AVENUE,10018,(212) 613-8660,Italian,11/7/2019,Violations were cited in the following area(s).,Y,12,A,11/7/2019,Cycle Inspection / Initial Inspection,40.75003086,-73.98340861,26,21-30,Ai Fiori,$$$$,4,1000,[],Midtown West,"['italian', 'french', 'cocktailbars']",40.7500752,-73.9837835,400 5th Ave,New York,10018,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50014229,AINSWORTH MIDTOWN,Manhattan,45,EAST   33 STREET,10016,(212) 201-1228,American,2/21/2020,Violations were cited in the following area(s).,Y,26,Z,2/21/2020,Cycle Inspection / Re-inspection,40.74688804,-73.98294383,52,31+,The Ainsworth - Midtown,$$,3,227,"['delivery', 'pickup']",Midtown East,"['newamerican', 'sportsbars']",40.74686,-73.9823,45 E 33rd St,New York,10016,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50090591,AIYARA THAI,Manhattan,480,9 AVENUE,10018,(212) 564-1822,Thai,1/27/2020,Violations were cited in the following area(s).,Y,27,Z,TBD,Cycle Inspection / Initial Inspection,40.75515642,-73.9950009,11,20-Nov,Aiyara Thai,$$,4,57,"['delivery', 'pickup']",Midtown West,['thai'],40.75507347,-73.99486721,480 9th Ave,New York,10018,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40827287,AJISEN RAMEN,Manhattan,14,MOTT STREET,10013,(212) 267-9680,Japanese,1/22/2020,Violations were cited in the following area(s).,N,13,A,1/22/2020,Cycle Inspection / Initial Inspection,40.71408935,-73.99871944,34,31+,Ajisen Ramen,$$,3.5,402,['pickup'],Little Italy,"['ramen', 'sushi', 'noodles']",40.71414613,-73.99863395,14 Mott St,New York,10013,NY,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41605850,AJISEN RAMEN,Manhattan,136,WEST   28 STREET,10001,(646) 638-0888,Japanese,3/5/2020,Violations were cited in the following area(s).,N,13,A,3/5/2020,Cycle Inspection / Re-inspection,40.74651297,-73.99167768,43,31+,Ajisen Ramen,$$,3.5,420,"['delivery', 'pickup']",Garment District,"['ramen', 'sushi', 'bubbletea']",40.74661,-73.9921,136 W 28th St,New York,10001,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50045739,AKDENIZ MEDITERRANEAN CUISINE,Manhattan,19,WEST   46 STREET,10036,(212) 575-2307,Turkish,2/21/2020,Violations were cited in the following area(s).,Y,30,Z,TBD,Cycle Inspection / Initial Inspection,40.75640912,-73.97992021,37,31+,Akdeniz Mediterranean Restaurant,$$,4,390,"['delivery', 'pickup']",Midtown West,"['turkish', 'mediterranean']",40.75651971,-73.98000183,19 W 46th St,New York,10036,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50059422,AL HORNO,Manhattan,110,PEARL STREET,10005,(212) 480-8500,Mexican,2/14/2020,Violations were cited in the following area(s).,Y,7,A,2/14/2020,Cycle Inspection / Re-inspection,40.70456463,-74.00936301,45,31+,Al Horno Lean Mexican Kitchen,$$,3,65,"['delivery', 'pickup']",Financial District,['mexican'],40.70459381,-74.00928877,110 Pearl St,New York,10005,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50058073,AL HORNO LEAN MEXICAN KITCHEN,Manhattan,57,1 AVENUE,10003,(646) 609-3762,Mexican,1/30/2020,Violations were cited in the following area(s).,Y,31,Z,TBD,Cycle Inspection / Initial Inspection,40.72491127,-73.9872536,38,31+,Al Horno Lean Mexican Kitchen,$$,3.5,42,"['delivery', 'pickup']",SoHo,['mexican'],40.72504,-73.98739,57 1st Ave,New York,10003,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50010032,AL HORNO LEAN MEXICAN KITCHEN INC,Manhattan,417,WEST   47 STREET,10036,(212) 977-1000,Mexican,1/9/2020,Violations were cited in the following area(s).,Y,26,Z,1/9/2020,Cycle Inspection / Re-inspection,40.76192475,-73.99106207,41,31+,Al Horno Lean Mexican Kitchen,$$,3.5,252,"['delivery', 'pickup']",Garment District,['mexican'],40.762149,-73.990997,417 W 47th St,New York,10036,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41708194,AL PASTOR,Manhattan,145,EAST   39 STREET,10016,(212) 865-5800,Mexican,3/10/2020,Violations were cited in the following area(s).,Y,29,Z,TBD,Cycle Inspection / Initial Inspection,40.74933806,-73.97693759,10,10-Jun,Empellón Al Pastor Murray Hill,$$,3.5,59,"['delivery', 'pickup']",Midtown East,"['bars', 'mexican', 'newmexican']",40.74931,-73.97664,145 E 39th St,New York,10016,NY,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41233598,ALACHI MASALA INDIAN RESTAURANT,Manhattan,488,AMSTERDAM AVENUE,10024,(212) 874-0737,Indian,12/27/2019,Violations were cited in the following area(s).,Y,13,A,12/27/2019,Cycle Inspection / Re-inspection,40.78604903,-73.97621705,26,21-30,Alachi Masala,$$,4,216,"['delivery', 'pickup']",Upper West Side,"['indpak', 'gluten_free', 'vegan']",40.786155,-73.976417,488 Amsterdam Ave,New York,10024,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50102858,ALADDIN GRILL RICE,Manhattan,736,WEST  181 STREET,10033,(212) 256-0701,Other,1/1/1900,Not Yet Inspected,Not Applicable,PEND,N,TBD,Unknown,40.85067595,-73.93752783,1,1,Grill Point 181,$,4,74,"['pickup', 'delivery']",Harlem,"['mediterranean', 'mideastern']",40.85055,-73.9375,736 W 181st St,New York,10033,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50065840,GRILL POINT,Manhattan,736,WEST  181 STREET,10033,(212) 256-0701,Mediterranean,10/28/2019,Violations were cited in the following area(s).,Y,10,A,10/28/2019,Cycle Inspection / Initial Inspection,40.85067595,-73.93752783,7,10-Jun,Grill Point 181,$,4,74,"['pickup', 'delivery']",Harlem,"['mediterranean', 'mideastern']",40.85055,-73.9375,736 W 181st St,New York,10033,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41675506,ALCALA RESTAURANT,Manhattan,246,EAST   44 STREET,10017,(212) 370-1866,Spanish,5/14/2019,Violations were cited in the following area(s).,N,4,A,5/14/2019,Cycle Inspection / Initial Inspection,40.75159875,-73.97243606,14,20-Nov,Alcala Restaurant,$$$,4,132,"['delivery', 'pickup']",Midtown East,"['spanish', 'basque']",40.75114822,-73.97180939,246 E 44th St,New York,10017,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41671103,ALFIE'S,Manhattan,800,9 AVENUE,10019,(212) 757-2390,Irish,3/4/2020,Violations were cited in the following area(s).,N,10,A,3/4/2020,Cycle Inspection / Initial Inspection,40.76544869,-73.98750212,26,21-30,Alfie's,$$,4,520,"['pickup', 'delivery']",Midtown West,"['newamerican', 'gastropubs', 'beer_and_wine']",40.765437,-73.987278,800 9th Ave,New York,10019,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41354676,ALI BABA'S TERRACE,Manhattan,862,2 AVENUE,10017,(212) 888-8622,Turkish,2/18/2020,Violations were cited in the following area(s).,Y,23,Z,2/18/2020,Cycle Inspection / Re-inspection,40.75246006,-73.97026289,53,31+,Ali Baba's Turkish Cuisine,$$,3,277,"['delivery', 'pickup']",Midtown East,"['turkish', 'mediterranean', 'kebab']",40.75236,-73.97001,862 2nd Ave,New York,10017,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40868717,ALICE'S TEA CUP,Manhattan,102,WEST   73 STREET,10023,(212) 799-3006,American,4/3/2019,Violations were cited in the following area(s).,N,PEND,Z,TBD,Administrative Miscellaneous / Initial Inspection,40.77827914,-73.97876539,28,21-30,Alice's Tea Cup,$$,4,1000,"['pickup', 'delivery', 'restaurant_reservation']",Upper West Side,"['breakfast_brunch', 'tea', 'tradamerican']",40.77802,-73.9787,102 W 73rd St,New York,10023,NY,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50054116,ALLORA,Manhattan,145,EAST   47 STREET,10017,(212) 754-9800,Italian,2/12/2020,Violations were cited in the following area(s).,Y,13,A,2/12/2020,Cycle Inspection / Re-inspection,40.75437387,-73.97314596,20,20-Nov,Allora Ristorante,$$$,4.5,588,['restaurant_reservation'],Midtown West,"['italian', 'bars']",40.75433,-73.97277,145 E 47th St,New York,10017,NY,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40966216,ALMOND,Manhattan,12,EAST   22 STREET,10010,(212) 228-7557,French,11/25/2019,Violations were cited in the following area(s).,N,10,A,11/25/2019,Cycle Inspection / Re-inspection,40.74038643,-73.98894669,31,31+,Almond,$$,4,1000,"['delivery', 'pickup']",Gramercy,"['newamerican', 'french']",40.74008179,-73.98875427,12 E 22nd St,New York,10010,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50095871,ALPHONSO'S PIZZERIA & TRATTORIA,Manhattan,525A,GRAND STREET,10002,(212) 477-3367,Italian,1/16/2020,Violations were cited in the following area(s).,N,10,A,1/16/2020,Cycle Inspection / Initial Inspection,40.71455731,-73.98202868,18,20-Nov,Alphonso's Pizzeria & Trattoria,$,3.5,123,"['delivery', 'pickup']",Lower East Side,"['pizza', 'italian']",40.7143,-73.98172,525 Grand St,New York,10002,NY,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40660748,ALTA,Manhattan,64,WEST   10 STREET,10011,(212) 505-7777,American,10/24/2019,Violations were cited in the following area(s).,N,19,B,10/24/2019,Cycle Inspection / Re-inspection,40.73423318,-73.99743809,14,20-Nov,Alta,$$$,4,1000,['restaurant_reservation'],Midtown West,"['tapas', 'mediterranean', 'spanish']",40.73451638,-73.99833696,64 W 10th St,New York,10011,NY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40401025,ALTESI DOWNTOWN RISTORANTE,Manhattan,200,SPRING STREET,10012,(212) 431-1212,Italian,2/13/2020,Violations were cited in the following area(s).,N,13,A,2/13/2020,Cycle Inspection / Initial Inspection,40.72518092,-74.00326869,14,20-Nov,Altesi Downtown,$$,4,74,"['delivery', 'pickup']",Greenwich Village,['italian'],40.72511,-74.00333,200 Spring St,New York,10012,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41429004,ALTUS CAFE,Manhattan,4325,BROADWAY,10033,(212) 928-1367,Latin,10/30/2019,Violations were cited in the following area(s).,Y,19,B,10/30/2019,Cycle Inspection / Re-inspection,40.8523651,-73.9346272,22,21-30,Altus Cafe,$$,3,158,"['restaurant_reservation', 'pickup', 'delivery']",Harlem,"['steak', 'latin']",40.85232,-73.93485,4325 Broadway,New York,10033,NY,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50068058,AMANO SUSHI,Manhattan,50,ELDRIDGE STREET,10002,(212) 301-0723,Japanese,9/24/2019,Violations were cited in the following area(s).,Y,12,A,9/24/2019,Cycle Inspection / Initial Inspection,40.716005,-73.99305229,6,10-Jun,Amano Sushi,$$,4,53,"['pickup', 'delivery']",Little Italy,"['japanese', 'sushi', 'salad']",40.71607,-73.99293,50 Eldridge St,New York,10002,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40679229,AMARANTH,Manhattan,21,EAST   62 STREET,10065,(212) 980-6700,French,12/4/2019,Violations were cited in the following area(s).,Y,10,A,12/4/2019,Cycle Inspection / Re-inspection,40.76561298,-73.97037974,33,31+,Amaranth Restaurant,$$$,3,92,[],Upper East Side,['mediterranean'],40.76581192,-73.97027588,21 E 62nd St,New York,10021,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41644987,AMARONE RESTAURANT,Manhattan,686,9 AVENUE,10036,(212) 245-6060,Italian,2/4/2020,Violations were cited in the following area(s).,Y,20,B,2/4/2020,Cycle Inspection / Re-inspection,40.76182312,-73.99014158,21,21-30,Amarone NY,$$,4,317,"['pickup', 'delivery']",Midtown West,"['italian', 'seafood']",40.7617199,-73.99002,686 9th Ave,New York,10036,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
50037094,AMATA,Manhattan,209,EAST   56 STREET,10022,(212) 308-0830,Italian,2/29/2020,Violations were cited in the following area(s).,N,12,A,2/29/2020,Cycle Inspection / Initial Inspection,40.75938161,-73.96755614,15,20-Nov,Amata,$$$,4.5,83,[],Midtown East,['italian'],40.759426,-73.967063,209 E 56th St,New York,10022,NY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50058785,AMAZE FUSION & LOUNGE,Manhattan,694,3 AVENUE,10017,(212) 986-5555,Asian,1/23/2020,Violations were cited in the following area(s).,Y,10,Z,TBD,Cycle Inspection / Initial Inspection,40.75184881,-73.97366672,52,31+,Amaze,$$,3,266,"['delivery', 'pickup']",Midtown East,"['lounges', 'asianfusion', 'pubs']",40.7519302,-73.9739609,694 3rd Ave,New York,10017,NY,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41637230,AMAZING 66 RESTAURANT,Manhattan,66,MOTT STREET,10013,(212) 334-0099,Chinese,3/9/2020,Violations were cited in the following area(s).,N,12,A,3/9/2020,Cycle Inspection / Re-inspection,40.71613969,-73.99816387,60,31+,Amazing 66,$$,3.5,281,"['pickup', 'delivery']",Little Italy,['cantonese'],40.716099,-73.997955,66 Mott St,New York,10013,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50065906,AMBER,Manhattan,103,WEST   70 STREET,10023,(212) 799-8122,Chinese/Japanese,9/19/2019,Violations were cited in the following area(s).,Y,13,A,9/19/2019,Cycle Inspection / Initial Inspection,40.77620981,-73.97997199,11,20-Nov,Amber,$$,4,110,"['delivery', 'pickup']",East Harlem,"['japanese', 'sushi', 'asianfusion']",40.77640533,-73.97987366,103 W 70th St,New York,10023,NY,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50072909,AMBER,Manhattan,381,3 AVENUE,10016,(917) 265-8772,Japanese,11/4/2019,Violations were cited in the following area(s).,N,12,A,11/4/2019,Cycle Inspection / Initial Inspection,40.74157664,-73.98113001,10,10-Jun,Flame Hibachi,$$,4,138,"['delivery', 'pickup']",Gramercy,"['dimsum', 'teppanyaki']",40.74152,-73.98097,381 3rd Ave,New York,10016,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50099742,AMBO,Manhattan,224,WEST   35 STREET,10001,(646) 476-4214,Indian,12/9/2019,Violations were cited in the following area(s).,Y,10,A,12/9/2019,Pre-permit (Operational) / Initial Inspection,40.75202715,-73.99105258,2,5-Feb,Ambo,$$,4,122,"['delivery', 'pickup']",Garment District,"['indpak', 'gluten_free', 'salad']",40.751997,-73.991211,224 W 35th St,New York,10001,NY,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
